stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,vehicle_type
0:ANTIO2,Antions,,45.6253579,5.9095711,,0,1:ANTIO,,3
0:QUINQ1,Quinquin,,45.5734728,5.9503687,,0,1:QUINQ,,3
0:PARC2,Parc,,45.596755,5.8718083,,0,1:PARC,,3
0:FORGE1,Forgerie,,45.5597458,5.8954172,,0,1:FORGE,,3
0:PRAIR2,Prairie,,45.627814,5.8757307,,0,1:PRAIR,,3
0:AIM11,Aillons 1000,,45.6089085,6.1015775,,0,1:AIMG1,,3
0:AIM12,Aillons 1000,,45.6088509,6.1017026,,0,1:AIMG1,,3
0:LYARM,Lycée Louis Armand,,45.594974,5.9203104,,0,1:LYARM,,3
0:MTLEV1,Montlevin,,45.5515996,5.9443184,,0,1:MTLEV,,3
0:TRIVI1,Triviers,,45.5456288,5.9868474,,0,1:TRIVI,,3
0:GABEL2,Gabelle,,45.5361884,5.9918013,,0,1:GABEL,,3
0:VHUGO1,Victor Hugo,,45.5688679,5.8921475,,0,1:VHUGO,,3
0:PREFC1,Préfecture,,45.5637992,5.9191558,,0,1:PREFC,,3
0:DUPUY2,Clos Dupuy,,45.5681727,5.9797998,,0,1:DUPUY,,3
0:VILNE2,Villeneuve,,45.5828913,5.954412,,0,1:VILNE,,3
0:MTFER2,Monférine,,45.5695577,5.9792199,,0,1:MTFER,,3
0:MGELA2,Montgelas,,45.5526035,6.0259068,,0,1:MGELA,,3
0:MONZI1,Monzin,,45.540622,5.8518607,,0,1:MONZI,,3
0:PANOR2,Panoramique,,45.5758803,5.9800217,,0,1:PANOR,,3
0:UBOUR2,Université  Bourget,,45.6410966,5.8711153,,0,1:UBOUR,,3
0:BOEGE2,Boëge,,45.5500691,5.9610639,,0,1:BOEGE,,3
0:CXBRU1,Croix De La Brune,,45.5593182,5.9413675,,0,1:CXBRU,,3
0:RENAU1,Pré Renaud,,45.5639649,5.9647951,,0,1:RENAU,,3
0:PRAIR1,Prairie,,45.6267191,5.8755582,,0,1:PRAIR,,3
0:EGCOG2,Eglise Cognin,,45.5627989,5.8937295,,0,1:EGCOG,,3
0:CASCL2,St Cassin Chef-Lieu,,45.5378715,5.8935189,,0,1:CASCL,,3
0:ANCOL1,Ancolies,,45.5515945,5.9182696,,0,1:ANCOL,,3
0:STOMB1,St Ombre,,45.5810132,5.9214611,,0,1:STOMB,,3
0:CLINI1,Clinique,,45.5622341,5.9187014,,0,1:CLINI,,3
0:CLSAV1,Clos Savoiroux,,45.5696493,5.9249677,,0,1:CLSAV,,3
0:PUYGR1,Puygros Chef Lieu,,45.567604,6.034385,,0,1:PUYGR,,3
0:HERMI2,Hermitage,,45.5858405,5.9232941,,0,1:HERMI,,3
0:PNOIR2,Pierre Noire,,45.6159759,5.9064973,,0,1:PNOIR,,3
0:MRAVO2,Mairie La Ravoire,,45.5583133,5.9634924,,0,1:MRAVO,,3
0:MAPAR2,Mas Partout,,45.6099825,5.9470493,,0,1:MAPAR,,3
0:AOSTE1,Aoste,,45.5956014,5.9159281,,0,1:AOSTE,,3
0:PRAGO,Pragondran,,45.6225737,5.949697,,0,1:PRAGO,,3
0:MARLE2,Marle,,45.5730954,6.0238947,,0,1:MARLE,,3
0:TESSO1,Tessonnière,,45.5881351,5.8677939,,0,1:TESSO,,3
0:ROCHT2,Rochettes,,45.5651959,5.9802556,,0,1:ROCHT,,3
0:MAUPA1,Maupas,,45.5533344,5.8857967,,0,1:MAUPA,,3
0:ADOMA2,Adoma,,45.589938,5.9046183,,0,1:ADOMA,,3
0:PARIN2,Champ Parin,,45.5551549,5.9189187,,0,1:PARIN6,,3
0:BALZA2,Balzac,,45.5601147,5.9170377,,0,1:BALZA,,3
0:PSNCF,Le Pont,,45.5460011,5.8853895,,0,1:PSNCF,,3
0:DCT,Depôt,,45.5760632,5.9094214,,0,1:DCT,,3
0:UJACO2,Universite Jacob,,45.5578907,5.9093272,,0,1:UJACO,,3
0:CECOG2,Cognin Centre,,45.5611886,5.8981735,,0,1:CECOG,,3
0:BOYAT2,Le Boyat,,45.5613002,6.020519,,0,1:BOYAT,,3
0:APRMT1,Apremont,,45.5612682,5.9467304,,0,1:APRMT,,3
0:TISSO1,La Tissot,,45.571082,5.8456531,,0,1:TISSO,,3
0:FEJAZ2,Féjaz,,45.5713866,5.9659491,,0,1:FEJAZ,,3
0:ENTRN2,Entrenants,,45.5504026,6.0416651,,0,1:ENTRN,,3
0:CASLA1,Casselagnat,,45.5735549,5.976304,,0,1:CASLA,,3
0:TRPRE1,Trois Prés,,45.5404803,5.9896734,,0,1:TRPRE,,3
0:PUISA2,Puisat,,45.5859496,5.9876859,,0,1:PUISA,,3
0:CLUSA2,Clusaz,,45.5920749,5.945776,,0,1:CLUSA,,3
0:LGUIL1,La Guillère,,45.5424997,6.0373332,,0,1:LGUIL,,3
0:DESER,Les Déserts Ch-Lieu,,45.6205958,6.0097295,,0,1:DESER,,3
0:CHTEA1,Château Des Comtes,,45.551616,5.9877214,,0,1:CHTEA,,3
0:MONGE2,Monge,,45.5662366,5.9348968,,0,1:MONGE,,3
0:SESOC1,Sécurité Sociale,,45.5681852,5.9136906,,0,1:SESOC,,3
0:BEGON1,Bégon,,45.5679988,5.8786189,,0,1:BEGON,,3
0:CHART2,Chartreuse,,45.5323092,5.9449228,,0,1:CHART,,3
0:BOUCH1,Bouchets,,45.6032696,5.913148,,0,1:BOUCH,,3
0:PLEAU2,Plan D'Eau,,45.5549409,5.9782293,,0,1:PLEAU,,3
0:SEVAZ1,Servennaz,,45.6153672,5.9192156,,0,1:SEVAZ,,3
0:BOISS2,Boisse,,45.5789138,5.9134718,,0,1:BOISS,,3
0:SLEVL1,Stade Level,,45.5739633,5.9038582,,0,1:SLEVL,,3
0:CHESS2,Chesses,,45.5838318,5.9505096,,0,1:CHESS,,3
0:BOULO2,Boulodrome,,45.5814024,5.9448751,,0,1:BOULO,,3
0:PORET2,Porretaz,,45.5407436,5.947666,,0,1:PORET,,3
0:PRE1,Pré,,45.557575,5.9487403,,0,1:PRE,,3
0:BUET2,Buet,,45.5635967,5.9064581,,0,1:BUET,,3
0:HYERE1,Hyères ,,45.5730427,5.907056,,0,1:HYERR,,3
0:TREIL1,Treilles,,45.6067429,5.9458499,,0,1:TREIL,,3
0:BERTI2,Bertillet,,45.5929812,5.9179336,,0,1:BERTI,,3
0:FORNE1,Le Fornet,,45.5525962,6.015453,,0,1:FORNE,,3
0:LVILA1,Les Villards,,45.5860013,6.0013054,,0,1:LVILA,,3
0:ORATO1,Oratoire,,45.6215096,5.9057604,,0,1:ORATO,,3
0:CURTI2,Curtillet,,45.5420577,5.9135361,,0,1:CURTI,,3
0:CLUSA1,Clusaz,,45.5920639,5.9458524,,0,1:CLUSA,,3
0:CMAIS1,Collège De Maistre,,45.5804817,5.9586594,,0,1:CMAIS,,3
0:BELR2,Bel Air,,45.6509145,5.8595858,,0,1:BELR,,3
0:PUYGR2,Puygros Chef Lieu,,45.5673981,6.0343353,,0,1:PUYGR,,3
0:CHMIL1,Charmilles,,45.5733491,5.9209546,,0,1:CHMIL,,3
0:BISSR2,Bissières,,45.5806217,5.8909516,,0,1:BISSR,,3
0:LONGE2,Longefand,,45.5764692,5.9429706,,0,1:LONGE,,3
0:BELLO2,Belle Eau,,45.6105057,5.889738,,0,1:BELLO,,3
0:CLOFL1,Clos Fleuri,,45.5936489,5.8791044,,0,1:CLOFL,,3
0:MJACO1,Mairie Jacob,,45.5550491,5.9122307,,0,1:MJACO,,3
0:MSBAL1,Mairie St Baldoph,,45.5357308,5.9518872,,0,1:MSBAL,,3
0:ALBNE2,Albanne,,45.5621919,5.9420844,,0,1:ALBANE,,3
0:ROCHT1,Rochettes,,45.5649956,5.9803346,,0,1:ROCHT,,3
0:KDC,Dépot keolis,,45.5894572,5.8956606,,0,1:KDC,,3
0:VHUGO2,Victor Hugo,,45.5689522,5.89237,,0,1:VHUGO,,3
0:CURIA2,Curiaz,,45.5940499,5.9460607,,0,1:CURIA,,3
0:GAROS1,Roland Garros,,45.5990912,5.8738291,,0,1:GAROS,,3
0:CUIAL2,Curial,,45.5640526,5.9243133,,0,1:CUIAL,,3
0:EGCHA1,Eglise Challes,,45.5470931,5.9815912,,0,1:EGCHA,,3
0:PLAIN1,Plaine,,45.5637188,5.9686562,,0,1:PLAIN,,3
0:ZAERI1,Erier,,45.5992314,5.8866469,,0,1:ZAERI,,3
0:VILAR1,Villarcher,,45.6195956,5.879978,,0,1:VILAR,,3
0:PLAIN2,Plaine,,45.5631667,5.9690884,,0,1:PLAIN,,3
0:ARCHI1,Archimède,,45.5412448,5.961157,,0,1:ARCHI,,3
0:CLEME2,Clémenceau,,45.5621227,5.9049184,,0,1:CLEME,,3
0:GROUT,Gare Routière,,45.5699555,5.9173502,,0,1:GROUT,,3
0:MERAN2,Mérande,,45.5721338,5.9295637,,0,1:MERAN,,3
0:CURIA1,Curiaz,,45.5940822,5.9462036,,0,1:CURIA,,3
0:PONTE2,Le Pontet,,45.5439463,5.9126351,,0,1:PONTE,,3
0:DMONT1,Domaine Des Monts,,45.5800224,5.9249121,,0,1:DMONT,,3
0:MONTE1,Route De Monterminod,,45.5854157,5.9769026,,0,1:MONTE,,3
0:LAMET,Haut Des Lamettes,,45.5289744,5.9449509,,0,1:LAMET,,3
0:MONTE2,Route De Monterminod,,45.5853274,5.9775138,,0,1:MONTE,,3
0:MADEL2,Madeleine,,45.5652118,5.9489156,,0,1:MADEL,,3
0:ALBNE1,Albanne,,45.5624745,5.9423047,,0,1:ALBANE,,3
0:GRANG1,Grangeat,,45.5592402,5.9052292,,0,1:GRANGD,,3
0:BOSCO1,Bosco,,45.5634682,5.9030647,,0,1:BOSCO,,3
0:VISIT2,Visitation,,45.5266614,5.9551352,,0,1:VISIT,,3
0:CURTI1,Curtillet,,45.5420567,5.9135746,,0,1:CURTI,,3
0:KDA,Depôt Kéolis,,45.513588,6.0049764,,0,1:KDA,,3
0:FANET1,Fontanettes,,45.5789389,5.9041445,,0,1:FANET,,3
0:RAUTI2,Route D'Autigny,,45.6160172,5.9090804,,0,1:RAUTI,,3
0:PRAVA1,Pra Varnay,,45.5919831,5.8656571,,0,1:PRAVA,,3
0:INES2,Ines Sud,,45.6406883,5.8747551,,0,1:INES,,3
0:ROCNO2,Roc Noir,,45.5609042,5.9823852,,0,1:ROCNO,,3
0:MACON1,Mâconnais,,45.5910502,5.9176907,,0,1:MACON,,3
0:CURCL1,Curienne Chef-Lieu,,45.5661003,6.0092084,,0,1:CURCL,,3
0:MERAN1,Mérande,,45.5720801,5.9292017,,0,1:MERAN,,3
0:CBARY1,Barby Centre,,45.5696272,5.97626,,0,1:CBARY,,3
0:MUGAL2,Muses Galantes,,45.5482117,5.9197973,,0,1:MUGAL,,3
0:DEBUS1,Debussy,,45.571663,5.8906768,,0,1:DEBUS,,3
0:CHMND2,Chamnord,,45.5924648,5.9023763,,0,1:CHMN,,3
0:GIROD1,Girod,,45.5863679,5.8840391,,0,1:GIROD,,3
0:REINA1,Reinach,,45.5961672,5.8683636,,0,1:REINA,,3
0:CHTME1,Chantemerle,,45.5809262,5.922034,,0,1:CHTME,,3
0:MSBAL2,Mairie St Baldoph,,45.5359355,5.9516417,,0,1:MSBAL,,3
0:MORIB1,Morion Bas,,45.5308025,6.0450009,,0,1:MORIB,,3
0:LECOV1,Les Covets,,45.5686893,6.0091052,,0,1:LECOV,,3
0:APEI2,APEI,,45.5558612,5.9849744,,0,1:APEI,,3
0:COPLA2,Col De Plainpalais,,45.6447857,6.0149889,,0,1:COPLA,,3
0:PREAN1,Pré De L'Ane,,45.5982799,5.9144517,,0,1:PREAN,,3
0:LECOV2,Les Covets,,45.5686637,6.0090525,,0,1:LECOV,,3
0:PCHAM2,Petit Champ,,45.6014859,5.9173032,,0,1:PCHAM,,3
0:VILAR2,Villarcher,,45.6199495,5.8798809,,0,1:VILAR,,3
0:EPNET2,Epinettes,,45.5667766,5.9702439,,0,1:EPNET,,3
0:CASCL1,St Cassin Chef-Lieu,,45.5379202,5.8937266,,0,1:CASCL,,3
0:CRET1,Crêt,,45.623673,5.9154798,,0,1:CRET,,3
0:STBAL1,Saint Baldoph Centre,,45.53134,5.9560896,,0,1:STBALD,,3
0:TRIVI2,Triviers,,45.5454585,5.9868126,,0,1:TRIVI,,3
0:EMAUS1,Emmaüs,,45.6016245,5.883986,,0,1:EMAUS,,3
0:RIPES1,Rippes,,45.5971502,5.9436326,,0,1:RIPES,,3
0:ROUTE2,Les Routes,,45.6116242,5.9459554,,0,1:ROUTE,,3
0:BRUYE2,Bruyères,,45.5838614,5.9190062,,0,1:BRUYE,,3
0:MTLEV2,Montlevin,,45.5515416,5.9441229,,0,1:MTLEV,,3
0:FRUIT2,La Fruitière,,45.5849741,6.0318582,,0,1:FRUIT,,3
0:ADOMA1,Adoma,,45.5894734,5.9048121,,0,1:ADOMA,,3
0:DARDL2,Dardel,,45.5996614,5.9160775,,0,1:DARDL,,3
0:MYOSO2,Myosotis,,45.5510948,5.9415726,,0,1:MYOSO,,3
0:REBER1,Rebérioux,,45.594221,5.9166897,,0,1:REBER,,3
0:BOCAG2,Bocage,,45.5633854,5.9308974,,0,1:BOCAG,,3
0:STALI1,Stalingrad,,45.5595683,5.9217678,,0,1:STALI,,3
0:MARQU1,Marquises,,45.5797458,5.9530638,,0,1:MARQU,,3
0:SILEN2,Silènes,,45.55294,5.9150314,,0,1:SILEN,,3
0:CHARM2,Charmettes,,45.5590891,5.9311706,,0,1:CHARM,,3
0:ARVEY1,Arvey,,45.5625349,6.0392262,,0,1:ARVEY,,3
0:FANET2,Fontanettes,,45.5793722,5.9041159,,0,1:FANET,,3
0:PONCE1,Les Poncets,,45.5541957,6.0400261,,0,1:PONCE,,3
0:CHOSP1,Hôpital Maché,,45.564101,5.9123855,,0,1:CHOSP,,3
0:VILMA1,Villard Marin,,45.5731129,5.8568809,,0,1:VILMA,,3
0:ESTJE1,Ecole St Jean,,45.5989384,5.866402,,0,1:ESTJE,,3
0:CHCHA1,Ch. Des Chataîgniers,,45.5403818,5.8820967,,0,1:CHCHA,,3
0:MACON2,Mâconnais,,45.5919404,5.9174167,,0,1:MACON,,3
0:GONRA2,Gonrat,,45.5751525,5.9381917,,0,1:GONRA,,3
0:MTHOU2,Monthoux,,45.5434975,6.0354257,,0,1:MTHOU,,3
0:ZIALBN2,ZI Albanne,,45.543861,5.9583087,,0,1:ZIALBN,,3
0:PLASP2,Plaine Des Sports,,45.5769149,5.9647564,,0,1:PLASP,,3
0:PRNAN2,Praz Du Nant,,45.5844284,5.9442531,,0,1:PRNAN,,3
0:PRTRO4,PR La Trousse,,45.5721001,5.9604188,,0,1:PRTRO,,3
0:HSALB1,Hauts De St Alban,,45.5954484,5.9439273,,0,1:HSALB,,3
0:ESTAD2,Ecole Du Stade,,45.5743936,5.9105655,,0,1:ESTAD,,3
0:CHENE1,Le Chêne,,45.543973,5.8927729,,0,1:CHENE,,3
0:CRLOU1,Creux Du Loup,,45.5888511,5.9166637,,0,1:CRLOU,,3
0:PRTRO11,PR La Trousse,,45.5718419,5.9582495,,0,1:PRTRO,,3
0:MBISY1,Mairie Bissy,,45.5763566,5.8987613,,0,1:MBISY,,3
0:NANTI2,Nanti,,45.5345529,5.8873198,,0,1:NANTI,,3
0:LEMEN1,Lémenc,,45.5748685,5.9231646,,0,1:LEMEN,,3
0:BELR1,Bel Air,,45.6503566,5.859557,,0,1:BELR,,3
0:MBOUR2,Mairie Le Bourget,,45.6485518,5.8600162,,0,1:MBOURG,,3
0:PBAIS2,Pierrebaisse,,45.5486672,5.8681895,,0,1:PBAIS,,3
0:GENDA1,Gendarmerie,,45.6010317,5.914314,,0,1:GENDA,,3
0:PRADI1,Pradian,,45.5736392,5.9563824,,0,1:PRADI,,3
0:FOUGE2,Fougères,,45.6264978,5.9079999,,0,1:FOUGE,,3
0:FRENO1,Freno,,45.5337552,5.9454483,,0,1:FRENO,,3
0:RECLU2,Gare Reclus,,45.5721323,5.9216603,,0,1:RECLU,,3
0:TUNEL2,Tunnel,,45.5731057,5.9327201,,0,1:TUNEL,,3
0:ARCHI2,Archimède,,45.5421532,5.9605387,,0,1:ARCHI,,3
0:LORAT1,L'Oratoire,,45.5334038,5.8931063,,0,1:LORAT,,3
0:VALFL2,Vallon Fleuri,,45.5558066,5.9635508,,0,1:VALFL,,3
0:LAITI2,Laitière,,45.5848476,5.8814832,,0,1:LAITI,,3
0:CURCL2,Curienne Chef-Lieu,,45.5662082,6.0088807,,0,1:CURCL,,3
0:BICHE2,Biche,,45.5535059,5.9674168,,0,1:BICHE,,3
0:CORNI1,Corniolles,,45.5773703,5.9788828,,0,1:CORNI,,3
0:SONBA1,Sonnaz Le Bas,,45.6230473,5.9180666,,0,1:SONBA,,3
0:MORIH1,Morion Haut,,45.5308035,6.0462959,,0,1:MORIH,,3
0:CMAIS2,Collège De Maistre,,45.5802068,5.9595173,,0,1:CMAIS,,3
0:CRXBI2,Croix De Bissy,,45.5826931,5.8867864,,0,1:CRXBI,,3
0:CXBRU2,Croix De La Brune,,45.5592399,5.9412608,,0,1:CXBRU,,3
0:CHAVA1,Chavannes,,45.6023046,5.9477577,,0,1:CHAVA,,3
0:MEDIP2,Médipôle,,45.5454238,5.9707931,,0,1:MEDIPA,,3
0:BELDO2,Belledonnes,,45.5584226,5.9572898,,0,1:BELDO,,3
0:PROVE2,Provence,,45.5880328,5.9218055,,0,1:PROVE,,3
0:PIOCH1,Piochet,,45.5853722,5.9218963,,0,1:PIOCH,,3
0:TISSO2,La Tissot,,45.5712022,5.8458902,,0,1:TISSO,,3
0:CARME2,Carmes,,45.5671279,5.9287091,,0,1:CARME,,3
0:JACQU2,Jacques,,45.5531313,5.9357166,,0,1:JACQU,,3
0:CHENE2,Le Chêne,,45.5439017,5.8927435,,0,1:CHENE,,3
0:COVET2,Covet,,45.566103,5.9154541,,0,1:COVET,,3
0:CROST1,Collège E. Rostand,,45.5599896,5.9655318,,0,1:CROST,,3
0:PRE2,Pré,,45.5574971,5.9486208,,0,1:PRE,,3
0:HALLE2,Halles,,45.5667394,5.9180149,,0,1:HALLES,,3
0:BALME1,Balme,,45.5864599,5.9074005,,0,1:BALME,,3
0:PRNAN1,Praz Du Nant,,45.5844314,5.9441377,,0,1:PRNAN,,3
0:CCHAL1,Challes Centre,,45.5500884,5.98383,,0,1:CCHAL,,3
0:POLIC2,Hôtel De Police,,45.5754482,5.9161125,,0,1:POLIC,,3
0:ZAERI2,Erier,,45.5993378,5.8867166,,0,1:ZAERI,,3
0:MARTN1,Les Martins,,45.5635963,5.8462823,,0,1:MARTN,,3
0:PONCE2,Les Poncets,,45.5541985,6.0399237,,0,1:PONCE,,3
0:APEI1,APEI,,45.5558042,5.9850867,,0,1:APEI,,3
0:HALLE1,Halles,,45.5670093,5.9183755,,0,1:HALLES,,3
0:ROUSE1,Rousseau,,45.5624863,5.9304779,,0,1:ROUSE,,3
0:PIOCH2,Piochet,,45.5851966,5.9220667,,0,1:PIOCH,,3
0:GARAT2,Garatte,,45.5667111,5.9357045,,0,1:GARAT,,3
0:SOURC1,Sources,,45.5854085,5.8789329,,0,1:SOURC,,3
0:BEMAZ2,Bémaz,,45.5872689,5.9445195,,0,1:BEMAZ,,3
0:EPNET1,Epinettes,,45.5668177,5.9707337,,0,1:EPNET,,3
0:CCOTR1,College Côte Rousse,,45.592586,5.9189268,,0,1:CCOTR,,3
0:CHYPR2,A. Chypre,,45.5535336,5.9143828,,0,1:CHYPR,,3
0:TIREU1,Chevaliers Tireurs,,45.5754422,5.9090423,,0,1:TIREU,,3
0:CVERT2,Combe Verte,,45.597219,5.9060012,,0,1:CVERT,,3
0:PTLEY1,Petit Leysse,,45.5783822,5.9709557,,0,1:PTLEY,,3
0:PUGNY2,Putigny,,45.601363,5.9133558,,0,1:PUGNY,,3
0:SALIN1,Salins,,45.5584716,5.9025466,,0,1:SALIN,,3
0:PROVE1,Provence,,45.5874885,5.9219437,,0,1:PROVE,,3
0:MTMER2,Montmerlet,,45.5642261,6.0149182,,0,1:MTMER,,3
0:BOIPL1,Bois Plan,,45.5384859,5.9683827,,0,1:BOIPL,,3
0:ROUSE2,Rousseau,,45.5624433,5.9303986,,0,1:ROUSE,,3
0:LASCI1,La Scie,,45.5382014,6.0572557,,0,1:LASCI,,3
0:BOCAG1,Bocage,,45.5634288,5.9306175,,0,1:BOCAG,,3
0:FENES2,Fenestroz,,45.5722037,6.0322374,,0,1:FENES,,3
0:RAVOI1,La Ravoire Centre,,45.5572496,5.9611138,,0,1:RAVOI,,3
0:EVALON,Ecole Vallon Fleuri,,45.5548964,5.9673116,,0,1:EVALON,,3
0:MYOSO1,Myosotis,,45.5512114,5.9415916,,0,1:MYOSO,,3
0:INES1,Ines Sud,,45.6404129,5.8745995,,0,1:INES,,3
0:CHMNA1,Chamnord,,45.5921173,5.9025763,,0,1:CHMN,,3
0:FORGE2,Forgerie,,45.5598948,5.895579,,0,1:FORGE,,3
0:ROPS1,Rops,,45.5972298,5.9163732,,0,1:ROPS,,3
0:PARC1,Parc,,45.5966395,5.8713916,,0,1:PARC,,3
0:CFAI2,CFAI,,45.5971686,5.8852174,,0,1:CFAI,,3
0:GOLER2,Goléron,,45.6008784,5.9101468,,0,1:GOLER,,3
0:CHATE2,Château des Ducs,,45.5654991,5.9165,,0,1:CHATE,,3
0:CAF1,CAF  ,,45.5710368,5.9110948,,0,1:CAF,,3
0:GALOP2,Galoppe,,45.5447183,5.9861828,,0,1:GALOP,,3
0:CVERT1,Combe Verte,,45.5967208,5.9061034,,0,1:CVERT,,3
0:LGUIL2,La Guillère,,45.5426015,6.0372361,,0,1:LGUIL,,3
0:COMBL1,Combelle,,45.5370962,5.9475875,,0,1:COMBL,,3
0:CESOL1,Césolet,,45.5481002,5.900452,,0,1:CESOL,,3
0:TIREU2,Chevaliers Tireurs,,45.5755945,5.9087295,,0,1:TIREU,,3
0:SARTR2,Sartre,,45.5976016,5.9204489,,0,1:SARTR,,3
0:PLEAU1,Plan D'Eau,,45.5547864,5.9786187,,0,1:PLEAU,,3
0:ALBER2,Les Alberges,,45.5434698,5.8969142,,0,1:ALBER,,3
0:SJARV1,St Jean D'Arvey C-L,,45.5860862,5.9954192,,0,1:SJARV,,3
0:MJC2,MJC,,45.5662693,5.9308831,,0,1:MJC,,3
0:VALER2,Valérieux,,45.561106,5.9191166,,0,1:VALER,,3
0:GABEL1,Gabelle,,45.5368511,5.9916191,,0,1:GABEL,,3
0:CORNI2,Corniolles,,45.577297,5.9789302,,0,1:CORNI,,3
0:CARRE1,Le Carré,,45.6064132,5.8918995,,0,1:CARRE,,3
0:MOLAS1,Les Molasses,,45.5620985,5.8725658,,0,1:MOLAS,,3
0:GARE2,Gare,,45.5703878,5.919785,,0,1:GARE,,3
0:BALME2,Balme,,45.5868695,5.9072423,,0,1:BALME,,3
0:FRAMB2,Framboisiers,,45.543963,5.9827309,,0,1:FRAMB,,3
0:PRLAN2,PR Landiers,,45.5946381,5.9005649,,0,1:PRLAN,,3
0:TROLE2,Trolles,,45.5844007,5.9204463,,0,1:TROLE,,3
0:CIMET2,Cimetière Chambéry,,45.5762902,5.9051734,,0,1:CIMET,,3
0:RIPES2,Rippes,,45.5971298,5.9437214,,0,1:RIPES,,3
0:FOLAZ2,Follaz,,45.581633,5.9031051,,0,1:FOLAZ,,3
0:LPNIV1,LP Nivolet,,45.570878,5.9708743,,0,1:LPNIV,,3
0:GOLER1,Goléron,,45.600855,5.9096578,,0,1:GOLER,,3
0:CCOTR2,College Côte Rousse,,45.592331,5.9190288,,0,1:CCOTR,,3
0:MENDF2,Mendès France,,45.5937117,5.9064333,,0,1:MENDF,,3
0:ANCOL2,Ancolies,,45.5508096,5.9183052,,0,1:ANCOL,,3
0:PTLEY2,Petit Leysse,,45.5777551,5.970473,,0,1:PTLEY,,3
0:RENAU2,Pré Renaud,,45.5639231,5.965011,,0,1:RENAU,,3
0:UJACO1,Universite Jacob,,45.557944,5.9093556,,0,1:UJACO,,3
0:LYGRA1,Lycée Du Granier,,45.5512937,5.9696326,,0,1:LYGRAD,,3
0:GDVER1,Grand Verger,,45.5803094,5.9089898,,0,1:GDVER,,3
0:CHMIL2,Charmilles,,45.5729238,5.921022,,0,1:CHMIL,,3
0:LAITI1,Laitière,,45.5847769,5.8814282,,0,1:LAITI,,3
0:SALIN2,Salins,,45.5583499,5.9023735,,0,1:SALIN,,3
0:LYGRA,Lycée Granier (Park),,45.5511333,5.9682004,,0,1:LYGRA,,3
0:UJACO4,Universite Jacob,,45.5576692,5.9105726,,0,1:UNIJ,,3
0:UJACO3,Universite Jacob,,45.5577442,5.9104611,,0,1:UNIJ,,3
0:SESOC2,Sécurité Sociale,,45.5685328,5.9134907,,0,1:SESOC,,3
0:EGBAL1,Eglise St Baldoph,,45.5378548,5.9502693,,0,1:EGBAL,,3
0:EGCOG1,Eglise Cognin,,45.5625772,5.8935896,,0,1:EGCOG,,3
0:BOULO1,Boulodrome,,45.5813631,5.9446549,,0,1:BOULO,,3
0:CEJEO1,St Jeoire Centre,,45.533576,5.9921092,,0,1:CEJEO,,3
0:MARTI1,Martinière,,45.5713664,5.9403133,,0,1:MARTI,,3
0:PUGNY1,Putigny,,45.6013952,5.9124589,,0,1:PUGNY,,3
0:LEMEN2,Lémenc,,45.5750895,5.9233302,,0,1:LEMEN,,3
0:ESCLA1,Esclangon,,45.5906731,5.8935808,,0,1:ESCLA,,3
0:ROPS2,Rops,,45.5970352,5.9165811,,0,1:ROPS,,3
